Name	SMILE
23626728	 CC1=NC(=CC=C1)N1CCN(CC1)C(=O)[C@H]1CCCN(C1)C1CCN(CC1)C(=O)NC1=CC=CC=C1C
5161750	 CCOC(=O)C1=CC=C(NC(=O)C[C@@H]2N(C3CCCCC3)C(=O)N(C2=O)C2=CC(OC)=CC=C2)C=C1
2583805	 CC1=C(C)C(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)=CC=C1
44337489	 CN1CCC2(CC1)N(CN(CC(C)=O)C2=O)C1=CC=CC=C1
16026329	 CC1=CC=C(CNC(=O)CCC(=O)N2C[C@H]3CCCN3C3=CC=CC=C23)C=C1
44210428	 CN1CCN(CC1)C(=O)CN1C2=CC=CC=C2CC[C@@H](NC(=O)NC2=CC=CC3=CC=CC=C23)C1=O
59451277	 O=C1CNC2=CC=CC=C2N1C1CCN(CC1)C1CCCCCCC1
118724991	 NC(=N)NCC(=O)NCC1(CCN(CC2=CC=C(Br)C=C2)CC1)NC1=CC=CC=C1
24790374	 CC1=CC(=CC=C1)N1C(=O)N2[C@H]([C@H]3[C@@H](C(=O)N(C3=O)C(C)(C)C)[C@]2(CC2=CC=C(Cl)C=C2)C1=O)C1=CC=C(Br)C=C1
49864795	 O=C(C1CCN(CC2=CC=NC=C2)CC1)N1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1
16021864	 CCOC(=O)C1=CC=C(NC(=O)C[C@@H]2N(C3CCCC3)C(=O)N(C2=O)C2=CC=C(C)C=C2)C=C1
10816575	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC4=C(C=C3)C(=O)NC4=O)C2=O)=C1
649588	 CC1=CC(=CC=C1)N(CC(=O)NC1CCCCC1)C(=O)CCC(=O)NC1=CC=CC=N1
118724989	 NC(=N)NCC(=O)NCC1(CCN(CC2=CC=CC3=CC=CC=C23)CC1)NC1=CC=CC=C1
2866968	 FC1=CC=C(C=C1)N1C(=O)C[C@@H](N(CCC2=CC=CC=C2)C(=S)NC2=CC=CC=C2)C1=O
10793883	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@](C)(CC2=NN(C)C3=CC=CC=C23)C1=O
25190573	 CCCN1CN(C2=CC=CC=C2)C2(CCN(CC2)C(C2=CC=CC=C2)C2=CC=CC=C2)C1=O
3220746	 CC1=C(C)C(NC(=O)CN2CCC(CC2)NC(=O)C2CCCCC2)=CC=C1
46937439	 FC1=CC=CC(=C1)N1CNC(=O)C11CCN(CCNC(=O)C2=CC3=CC=CC=C3C=C2)CC1
57656921	 BrC1=CC=C(NC(=O)N2CCN(C[C@H]3CCCN(C3)C3CC3)CC2)C=C1
44329363	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC3=CC=CC=C3Cl)C2=O)C2=CC=CC=C2)C2=CC=CC=C2C)=CC=C1
44324775	 CCCCCN(CCCCC)C(=O)N1CCN([C@@H](C1)C(=O)NCCN(C)CC1=CC=CC=C1OC)C(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
15604776	 CCNC(=O)N1CCCN(CC1)C1=C(NC(=O)C2=CC(Cl)=CC=C2)C=C(C=C1)C(=O)NC(C)C
10554910	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=C(C=C3)C3=CC=CC=C3)C2=O)=C1
44334305	 CC1=CC(NC(=O)N[C@@H](COCC2=CC=CC=C2)C(=O)N2CCC(CC2)C(=O)NC2=CC=CC=C2)=CC=C1
59451205	 O=C1CN(C2CCN(CC2)C2CCCCCCC2)C2=CC=CC=C2N1
10744091	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=C(F)C=C3)C2=O)=C1
25190575	 O=C1N(CC2CC2)CN(C2=CC=CC=C2)C11CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
25190603	 ClC1=CC=CC(Cl)=C1CN1CCC2(CC1)N(CN(CCNC1CCC1)C2=O)C1=CC=CC=C1
8187608	 CC1=CC(=CC=C1)N(CC1=CC=CC=C1)C(=O)CN1C(=O)NC2(CCCC2)C1=O
24790378	 CC(C)(C)N1C(=O)[C@H]2[C@@H](N3C(=O)N(C(=O)[C@@]3(C)[C@@H]2C1=O)C1=CC=CC=C1)C1=CC=C(Br)C=C1
10482588	 CC1=CC2=C(C=C1)[C@H](CC1=CC=CC=C1)C[C@@H](NC(=O)NC1=CC(Cl)=CC=C1)C(=O)N2CC(=O)NC(C)(C)C
44382038	 CC1=CC(NC(=O)N[C@H]2CCC3=CC=CC=C3N(CC(=O)N3CCCC3)C2=O)=CC=C1
44382057	 CC1=CC(NC(=O)N[C@H]2CCC3=CC=CC=C3N(CC(=O)N3CCCC3)C2=O)=CC=C1
19766167	 CC1=CC(NC(=O)N[C@H]2CCC3=CC=CC=C3N(CC(=O)N3CCCC3)C2=O)=CC=C1
25190600	 CCNCCN1CN(C2=CC=CC=C2)C2(CCN(CC3=C(Cl)C=CC=C3Cl)CC2)C1=O
2980438	 COC1=CC=CC(=C1)N1C(=O)[C@H](CC(=O)NC2=CC=C(F)C=C2)N(C2CCCCC2)C1=O
91896277	 COC1=CC=CC(=C1)N1C(=O)C(CC(=O)NC2=CC=C(F)C=C2)N(C2CCCCC2)C1=O
44329325	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC3=CC(Cl)=CC=C3)C2=O)C2=CC=CC=C2)C2=CC=CC=C2C)=CC=C1
23626397	 COC1=CC(C)=C(NC(=O)N2CCC(CC2)N2CCC[C@@H](C2)C(=O)N2CCN(CC2)C2=CC=CC=C2C)C=C1
16011618	 COC1=CC=C(CNC(=O)C2=CC=C(NC(=O)N3C[C@H]4CCCN4C4=CC=CC=C34)C=C2)C=C1
25190599	 CNCCN1CN(C2=CC=CC=C2)C2(CCN(CC3=C(Cl)C=CC=C3Cl)CC2)C1=O
10008654	 CC(C)(C)OC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H]1CCCN2[C@H]1CC(=O)N(C2=O)C1=CC=CC2=CC=CC=C12
71456294	 CC(C)(C)OC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H]1CCCN2[C@H]1CC(=O)N(C2=O)C1=CC=CC2=CC=CC=C12
71449149	 CC(C)(C)OC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H]1CCCN2[C@H]1CC(=O)N(C2=O)C1=CC=CC2=CC=CC=C12
11734661	 CC(C)(C)OC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H]1CCCN2[C@H]1CC(=O)N(C2=O)C1=CC=CC2=CC=CC=C12
24978815	 CC1=CC=C(C=C1)[C@]1(C)NC(=O)N(CC(=O)NC2=CC=CC=C2N2CCCC2)C1=O
16739310	 ClC1=CC(=CC(=C1)C1=CC=C(CN2CCC3(CC2)N(C(=O)NC3=O)C2=CC=CC=C2)C=C1)C#N
10255357	 CC1=CC(NC(=O)N[C@H]2C[C@H](C3=CC=CC=C3)C3=CC=CC=C3N(CC(=O)NC(C)(C)C)C2=O)=CC=C1
44329305	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC(C(C)(C)C)C(C)(C)C)C2=O)C2=CC=CC=C2)C2=CC=CC=C2C)=CC=C1
16022102	 CCC1=CC=C(NC(=O)C[C@@H]2N(CC3=CC(OC)=CC=C3)C(=O)N(C2=O)C2=CC=CC(C)=C2)C=C1
118724990	 NC(=N)NCC(=O)NCC1(CCN(CC2=CC3=CC=CC=C3C=C2)CC1)NC1=CC=CC=C1
16022762	 CC1=C(C)C=C(NC(=O)N2CCN3CCCC[C@H]3C2)C=C1
10962743	 CC1=CC=C(C=C1)N1C(=O)C[C@@H]2[C@H](CCCN2C1=O)NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)OC(C)(C)C
10973734	 CC1=CC=C(C=C1)N1C(=O)C[C@@H]2[C@H](CCCN2C1=O)NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)OC(C)(C)C
101882819	 NC(=N)NCCNC(=O)C1(CCN(CC2=CC=CC=C2)CC1)NC1=CC=CC=C1
649226	 CC1=CC(N(CC(=O)NC2CCCCC2)C(=O)CCC(=O)NC2=CC=CC=N2)=C(C)C=C1
44416676	 CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1
16191028	 CSC1=CC=C(C=C1)C(=O)[C@H]1CCCN(CC2=CC=C(C=C2)N2CCNC2=O)C1
24792602	 CC[C@]12[C@H]3[C@H]([C@@H](N1C(=O)N(C2=O)C1=CC=C(C)C=C1)C1=CC=C(Br)C=C1)C(=O)N(C3=O)C(C)(C)C
10577766	 COC1=CC=C(NC(=O)N[C@@H]2CCC3=CC=CC=C3N(CC3=CC(NC(=O)NC(C)C)=CC=C3)C2=O)C=C1
23640964	 CC[C@]12[C@H]3[C@H]([C@@H](N1C(=O)N(C2=O)C1=CC(F)=CC=C1)C1=CC=C(Br)C=C1)C(=O)N(C3=O)C(C)(C)C
70696470	 O=C(NC1=CC=C(C=C1)C#N)N1CCN(C[C@H]2CCCN(C2)C2CC2)CC1
2583474	 CCC1=CC(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)=CC=C1
71625826	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC=C(NC(=O)NCC2=CC(Cl)=CC(Cl)=C2)C=C1
10555804	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@](CC2=CNC3=CC=CC=C23)(OC)C1=O
11699883	 CC(C)C[C@]12[C@H]3[C@H]([C@@H](N1C(=O)N(C2=O)C1=CC(Cl)=CC=C1)C1=CC=C(Br)C=C1)C(=O)N(C3=O)C(C)(C)C
16034655	 CC(C)CCN1[C@@H](CC(=O)NC2=CC=C(Cl)C=C2)C(=O)N(C1=O)C1=CC=CC=C1
3745707	 CCCCCCC(=O)N(O)[C@H]1CC(=O)N(C1=O)C1=CC=C(C)C=C1
44329304	 CC(C)NC(=O)CN1[C@H](C[C@H](C[C@H](NC(=O)NC2=CC=CC(C)=C2)C1=O)C1=CC=CC=C1C)C1=CC=CC=C1
23641054	 CC[C@]12[C@H]3[C@H]([C@@H](N1C(=O)N(C2=O)C1=CC(Cl)=CC=C1)C1=CC=C(Br)C=C1)C(=O)N(C3=O)C(C)(C)C
10673787	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=C(C=C3)[N+]([O-])=O)C2=O)=C1
44329287	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC(C)(C)C)C2=O)C2=CC=CC=C2)C2=CC=C(F)C=C2)=CC=C1
21842313	 CC1=CC(NC(=O)N[C@@H]2N=C(C3=CC=CC=C3)C3=CC=CC=C3N(CC(=O)C3CCCCC3)C2=O)=CC=C1
44329324	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC3=CC=C(Cl)C=C3)C2=O)C2=CC=CC=C2)C2=CC=CC=C2C)=CC=C1
24790385	 CC1=CC=CC(=C1)[C@H]1[C@H]2[C@@H](C(=O)N(CC3=CC=CC=C3)C2=O)[C@@]2(C)N1C(=O)N(C2=O)C1=CC=C(Br)C=C1
10744516	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=C(Cl)C=C3)C2=O)=C1
10603279	 CN(CC1=CC=CC=C1)C(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(=O)[C@H]1CCCN1C(=O)NC1=CC=CC(=C1)C(N)=O
44300745	 COC(=O)C1=CC(NC(=O)N[C@@H]2C[C@@H](C3CCCCC3)C3=C(C=C(C)C=C3)N(CC(=O)NC(C)(C)C)C2=O)=CC=C1
16009055	 CC1=CC=C(C=C1)N1C(=O)[C@H](CC(=O)NC2=CC=C(F)C=C2)N(CCC2=CCCCC2)C1=O
24792624	 CC1=CC(=CC=C1)N1C(=O)N2[C@H]([C@H]3[C@@H](C(=O)N(C4CCCCC4)C3=O)[C@]2(CC2=CC=CC=C2)C1=O)C1=CC=C(F)C=C1
3473412	 O=C1C[C@@H](N(CCC2=CC=CC=C2)C(=S)NC2=CC=CC=C2)C(=O)N1C1=CC=CC=C1
23641063	 CC(C)(C)N1C(=O)[C@H]2[C@@H](N3C(=O)N(C(=O)[C@]3(CC3=CC=CC=C3)[C@H]2C1=O)C1=CC=CC=C1)C1=CC=C(Br)C=C1
21842353	 CC1=CC(NC(=O)N[C@@H]2N=C(C3=CC=CC=C3)C3=CC=CC=C3N(CC(=O)C(C)(C)C3CCCCC3)C2=O)=CC=C1
24761946	 CC1=CC(NC(=O)[C@H]2CCCN(C2)C(=O)NC2=CC=C(F)C=C2)=CC=C1
6603595	 O=C(CN1CCN(CC1)C1CCCCC1)NC1=CC=CC=C1N1CCCCC1
645297	 CC1=CC(N(CC(=O)NC2CCCC2)C(=O)CCCC(=O)NC2=CC=CC=N2)=C(C)C=C1
10554097	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC4=CNN=C4C=C3)C2=O)=C1
118724970	 NC(=N)NCCC(=O)NCC1(CCN(CC2=CC=CC=C2)CC1)NC1=CC=CC=C1
70688693	 CN(C)C(=O)[C@H]1CC2=CC=CC=C2N1C(=O)CCN1CCN(CC1)C1CCCCC1
653801	 O=C(NCC1=CC=CC=C1)NC1(CCCCC1)C(=O)N1CCN(CC1)C1=CC=CC=C1
2866864	 COC1=CC=C(CCN([C@H]2CC(=O)N(C2=O)C2=CC=CC=C2)C(=S)NC2=CC=CC=C2)C=C1
21842345	 CC1=CC(NC(=O)N[C@@H]2N=C(C3=CC=CC=C3)C3=CC=CC=C3N(CC(=O)C3CCCCCC3)C2=O)=CC=C1
44331479	 CC(C)CCN1C2=CC=CC=C2N(CCC(C)C)C(=O)C(NC(=O)OC2=CC=CC(=C2)N(C)C)C1=O
10554007	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC(F)=CC(F)=C3)C2=O)=C1
10649777	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC4=C(CCC4)C=C3)C2=O)=C1
9803475	 COC(=O)CN1CN(C2=CC=CC=C2)C2(CCN(CC3=CC=CC4=CC=CC=C34)CC2)C1=O
70692896	 CN(C)C(=O)[C@H]1CC2=CC=CC=C2N1C(=O)CCN1CCN(CC1)C1CCCCCC1
24761992	 CC(=O)NC1=CC=C(NC(=O)[C@H]2CCCN2C(=O)NC2=CC=C(F)C=C2)C=C1
10603713	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC2=C3C(C=CC=C3F)=NN2)C1=O
23641061	 CC[C@]12[C@H]3[C@H]([C@@H](N1C(=O)N(C2=O)C1=CC(Br)=CC=C1)C1=CC(C)=CC=C1)C(=O)N(CC1=CC=CC=C1)C3=O
3220893	 CC1=CC(NC(=O)NC2CCN(CC(=O)NC3=C(C)C(Cl)=CC=C3)CC2)=CC(C)=C1
24792604	 COC1=CC=C(C=C1)[C@H]1[C@H]2[C@@H](C(=O)N(C2=O)C(C)(C)C)[C@@]2(CC(C)C)N1C(=O)N(C2=O)C1=CC=CC=C1
44329055	 CCC1=CC=CC=C1[C@H]1C[C@H](NC(=O)NC2=CC=CC(C)=C2)C(=O)N(CC(=O)NC(C)(C)C)[C@@H](C1)C1=CC=CC=C1
44322256	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)C3=CC=CC=C3)C2=O)=C1
16022177	 CCOC1=CC=C(NC(=O)C[C@@H]2N(C3CCCC3)C(=O)N(C2=O)C2=CC=CC=C2)C=C1
23640948	 CC(C)C[C@]12[C@H]3[C@H]([C@@H](N1C(=O)N(C2=O)C1=CC(Br)=CC=C1)C1=CC=C(Cl)C=C1)C(=O)N(C1CCCCC1)C3=O
16021931	 COC1=CC(OC)=CC(NC(=O)C[C@@H]2N(CC3=CC=C(F)C=C3)C(=O)N(C2=O)C2=CC=CC(C)=C2)=C1
9892971	 CC1=CC(NC(=O)N[C@@H]2N=C(C3=CC=CC=C3)C3=CC=CC=C3N(CC(=O)C3(C)CCCCC3)C2=O)=CC=C1
4918748	 COC1=CC=C(CCN2[C@@H](CC(=O)NC3=CC=CC=C3)C(=O)N(C2=O)C2=CC=C(OC)C=C2)C=C1
23640961	 CC(C)C[C@]12[C@H]3[C@H]([C@@H](N1C(=O)N(C2=O)C1=CC(Br)=CC=C1)C1=CC=C(F)C=C1)C(=O)N(C1CCCCC1)C3=O
71224688	 CC1=CC=CC=C1N1CCN(CC1)C1=C(NC(=O)C2CC2)C=C(C=C1)C(=O)NCCCN1CCCC1=O
24790398	 CC(C)(C)N1C(=O)[C@H]2[C@@H](N3C(=O)N(C(=O)[C@]3(CC3=CC=CC=C3)[C@H]2C1=O)C1=CC=C(Br)C=C1)C1=CC=C(Br)C=C1
3239228	 CCNC(=O)C[C@@H]1N(CC2=CC=C(OC)C=C2)C(=O)N(C1=O)C1=CC=C(OC)C=C1
10051647	 CC(C)[C@@H]1C[C@@H](NC(=O)NC2=CC(Cl)=CC=C2)C(=O)N(CC(=O)NC(C)(C)C)C2=C1C=CC(C)=C2
15104622	 CCCCCN(CCCCC)C(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)NC1=CC=CC(C)=C1
15104623	 CCCCCN(CCCCC)C(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)NC1=CC=CC(C)=C1
16309500	 BrC1=CC=C(NC(=O)C[C@H]2N(CC(=O)N3CCCC3)C3=CC=CC=C3NC2=O)C=C1
10531064	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC4=C(C=C3)C(=O)N(C)C4=O)C2=O)=C1
2980640	 COC1=C(OC)C=C(CN2[C@@H](CC(=O)NC3=CC=C(F)C=C3)C(=O)N(C2=O)C2=CC=CC(C)=C2)C=C1
21842331	 CC1=CC(NC(=O)N[C@@H]2N=C(C3=CC=CC=C3)C3=CC=CC=C3N(CC(=O)CC3CCCCC3)C2=O)=CC=C1
2866505	 COC1=CC=C(CN([C@H]2CC(=O)N(C2=O)C2=CC=C(Cl)C=C2)C(=S)NC2=CC=CC=C2)C=C1
10601584	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=CC=C3F)C2=O)=C1
24947741	 CC(C)C1=CC=C(NC(=O)N2CCCN(CC2)C(=O)CCC2CCCC2)C=C1
23626398	 COC1=CC(C)=C(NC(=O)N2CCC(CC2)N2CCC[C@@H](C2)C(=O)N2CCN(CC2)C2=CC=CC=N2)C=C1
53393916	 FC1=CC=CC(=C1)N1CNC(=O)C11CCN(CCNC(=O)C2=CC(F)=C(F)C=C2)CC1
44329486	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC(C)(C)C)C2=O)C2=CC=C(F)C=C2)C2=CC=CC=C2)=CC=C1
57502892	 CCC1(CC)C(=O)NC2=CC=CC=C2N(C2CCN(CC2)C2CCCCCCC2)C1=O
24947742	 CCC1=CC=C(NC(=O)N2CCCN(CC2)C(=O)CCC2CCCC2)C=C1
25162531	 CC[C@@]1(NC(=O)N(CC(=O)NC2=C(C=CC(Cl)=C2)N2CCN(C)CC2)C1=O)C1=CC=CC=C1
46879668	 CNC(=O)CN1CC2=CC=CC=C2N(C2CCN(CC3=CC=C(C)C4=CC=CC=C34)CC2)C1=O
3230344	 CC(=O)NC1=CC=C(NC(=O)[C@H]2CCCN2C(=O)NC2=CC=CC=C2[N+]([O-])=O)C=C1
54585381	 CC(C)(C)C1=CC=C(NC(=O)N2CCCN(CC2)C(=O)CCC2CCCC2)C=C1
11800499	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC4=CC=CC=C4N=C3)C2=O)=C1
11124558	 CC1=CC=CC=C1N1C(=O)C[C@@H]2[C@H](CCCN2C1=O)NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)OC(C)(C)C
